NOMBREPROYEC,URL,CARRERA,FACULTAD
Guía para la aplicación del estándar OHSAS 18001: 2007 en una empresa metalmecánica,https://dspace.espol.edu.ec/handle/123456789/31403,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Re-diseño del proceso de elaboración de contratos de suministros del departamento legal de una institución de educación superior,https://dspace.espol.edu.ec/handle/123456789/43516,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción en tiempos de ruteo para el transporte urbano (T3) para una empresa de distribución de bebidas alcohólicas y no alcohólicas en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/30990,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo e implementación del indicador eficiencia total del equipo en el área de envasado de una planta de detergentes,https://dspace.espol.edu.ec/handle/123456789/4525,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación del módulo de alineamiento de objetivos de un sistema de excelencia continua,https://dspace.espol.edu.ec/handle/123456789/31311,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño y desarrollo de un sistema de gestión de seguridad y salud ocupacional OHSAS 18001: 2001 para una empresa importadora distribuidora y comercializadora de productos agroquímicos,https://dspace.espol.edu.ec/handle/123456789/31644,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Incremento de la disponibilidad de una línea de producción en una compañía que procesa tubos de acero,https://dspace.espol.edu.ec/handle/123456789/52554,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un esquema de control de proceso en masas de chocolate blanco  para una fábrica de confites,https://dspace.espol.edu.ec/handle/123456789/62940,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejoramiento de la producción de una planta productora de preformas y envases de PET,https://dspace.espol.edu.ec/handle/123456789/31980,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño de la bodega de repuestos de una empresa de construcción de obras civiles y alquiler de maquinaria pesada,https://dspace.espol.edu.ec/handle/123456789/60837,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño del almacenamiento de ácido fosfórico en una empresa que produce harina y solubles de cabezas de camarón,https://dspace.espol.edu.ec/handle/123456789/52157,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejora de la eficiencia general semanal en una línea de empaque de detergente en polvo,https://dspace.espol.edu.ec/handle/123456789/48258,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Incremento de productividad en el área de ensamble de productos de línea blanca,https://dspace.espol.edu.ec/handle/123456789/31010,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Diseño e implementación de un sistema de control logístico para una empresa distribuidora de productos de consumo masivo, basado en indicadores de gestión",https://dspace.espol.edu.ec/handle/123456789/25393,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de gestión en control y seguridad industrial para el área de embotellado de una empresa dedicada a la elaboración de cervezas y bebidas refrescantes,https://dspace.espol.edu.ec/handle/123456789/16559,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de la metodología de mejora 5S en una empresa de servicios electrónicos,https://dspace.espol.edu.ec/handle/123456789/31663,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diagnostico y mejoramiento del proceso de empaque primario para productos de sólidos orales en una industria farmacéutica mediante la implementación de métodos de producción esbelta,https://dspace.espol.edu.ec/handle/123456789/29846,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis ingenieril y propuesta del mejoramiento continuo en un proceso de devoluciones de productos en una imprenta,https://dspace.espol.edu.ec/handle/123456789/31729,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejoramiento del proceso de gestión de cobros de una empresa pública usando el modelo IDEF0 (Integretion Definition For Function Modelling) y la mejora continua,https://dspace.espol.edu.ec/handle/123456789/31792,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejora en la exactitud en la clasificación de la fermentación de cacao mediante el diseño de un prototipo de control automático de calidad de cacao usando imágenes hiperespectrales,https://dspace.espol.edu.ec/handle/123456789/47390,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Modelo de planificación y control de personal de enfermería en el corto plazo en el hospital León Becerra de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/36342,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Evaluación y planteamiento de mejoras en el área de armado de cajas de una empacadora de mangos de xxportación mediante un modelo de simulación.,https://dspace.espol.edu.ec/handle/123456789/13400,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Implementación de la herramienta de gestión Balanced Scorecard a una empresa de servicios de remolque, salvamento y asistencia a naves en los puertos del Ecuador",https://dspace.espol.edu.ec/handle/123456789/31642,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de una planta ensambladora de cocinetas a inducción magnética,https://dspace.espol.edu.ec/handle/123456789/30923,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis de jornadas laborales para tecnología de envasado de moldeados,https://dspace.espol.edu.ec/handle/123456789/60856,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño de procesos y flujo operacional de las líneas de producción copacker,https://dspace.espol.edu.ec/handle/123456789/60843,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Planificación y control de teletrabajo para las áreas de tecnología y gestión humana de una empresa de transporte,https://dspace.espol.edu.ec/handle/123456789/52636,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Localización y diseño de centros integrados de atención en las ciudades de Guayaquil, Milagro y Playas para la empresa eléctrica",https://dspace.espol.edu.ec/handle/123456789/48260,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Diseño de una planta procesadora de productos derivados de la piña, para una asociación en el cantón Naranjito",https://dspace.espol.edu.ec/handle/123456789/38766,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un plan de mejoras en una industria de plástico aplicando técnicas de manufactura esbelta,https://dspace.espol.edu.ec/handle/123456789/34490,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de un sistema de gestión  ambiental para un taller automotriz,https://dspace.espol.edu.ec/handle/123456789/4526,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aplicación de la metodología seis sigma para el control de variaciones en el envasado de pinturas,https://dspace.espol.edu.ec/handle/123456789/31465,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de diferencia de inventario de aditivos en el área de producción para una compañía de balanceado de alimentos,https://dspace.espol.edu.ec/handle/123456789/52154,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejoramiento del proceso de emisión de títulos de pregrado de la ESPOL mediante la aplicación de la metodología seis sigma,https://dspace.espol.edu.ec/handle/123456789/30267,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un modelo de inventario para la albumina,https://dspace.espol.edu.ec/handle/123456789/34403,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de soluciones para reducir el tiempo de disponibilidad de una cama en un hospital infantil,https://dspace.espol.edu.ec/handle/123456789/34406,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Reducción de días de inventario en 3 puntos de venta (POS)      localizados en Quevedo, Babahoyo y Naranjal",https://dspace.espol.edu.ec/handle/123456789/57709,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseñar un sistema de seguridad industrial en los laboratorios de la carrera ingeniería en alimentos de la FIMCP- ESPOL,https://dspace.espol.edu.ec/handle/123456789/25162,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño del sistema de prevención y protección de incendios para una fábrica procesadora de alimentos,https://dspace.espol.edu.ec/handle/123456789/16918,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño del área de salsas frías en una fábrica que elabora productos alimenticios.,https://dspace.espol.edu.ec/handle/123456789/62923,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de una metodología para mejorar la productividad del proceso de fabricación de puertas de madera,https://dspace.espol.edu.ec/handle/123456789/21614,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Reducción de tiempos muertos en el cambio de SKU y calibre (1,8 mm a 0,8 mm) en la línea 2 de extrusora en una empresa de balanceado para camarón.",https://dspace.espol.edu.ec/handle/123456789/58215,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Mejorar la productividad del stacking (RTG, Capacity y Reach Stacker) frente al incremento del volumen de operación",https://dspace.espol.edu.ec/handle/123456789/52537,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejoramiento de la producción en una planta productora de preformas y envases de PET,https://dspace.espol.edu.ec/handle/123456789/10681,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de un sistema de control del tipo producir para disponibilidad,https://dspace.espol.edu.ec/handle/123456789/30940,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de merma en la línea de producción de oxígeno en una empresa de producción de gases medicinales e industriales,https://dspace.espol.edu.ec/handle/123456789/65629,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis de la implementación de la filosofía 5 S en las divisiones de inyección soplado y calzado de una empresa de plásticos,https://dspace.espol.edu.ec/handle/123456789/7855,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Planteamientos de mejora y documentación de los procesos en una planta de construcción metalmecánica mediante la aplicación de la ingeniería de valor,https://dspace.espol.edu.ec/handle/123456789/39122,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de las diferencias de inventario en una bodega de producto terminado de una empresa productora de helados,https://dspace.espol.edu.ec/handle/123456789/51815,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de gestión en seguridad y salud en el trabajo para una empresa tabacalera,https://dspace.espol.edu.ec/handle/123456789/30928,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño del sistema de gestión en control y seguridad para una empresa y verificadora con el sistema BASC (Business Alliance for Secure Commerce) 2008,https://dspace.espol.edu.ec/handle/123456789/31029,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de políticas de inventario de productos terminados tipo A,https://dspace.espol.edu.ec/handle/123456789/52556,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción del tiempo promedio de atención en la sala de emergencias de una institución sin fines de lucro,https://dspace.espol.edu.ec/handle/123456789/32262,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de un sistema de gestión de calidad para cumplir con la NTE INEN 2582: neumáticos reencauchados. Proceso de reencauche. Requisitos,https://dspace.espol.edu.ec/handle/123456789/30686,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de un sistema de control operacional para un taller de enderezado y pintura de automóviles basado en cuadro de  mando integral,https://dspace.espol.edu.ec/handle/123456789/20782,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aumento de la productividad en una planta de procesamiento de cárnicos de una empresa minorista,https://dspace.espol.edu.ec/handle/123456789/52685,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implantación de planta comunitaria para la producción de leche de soya en el sector de las Malvinas de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/13491,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de un sistema de control de gestión en una empresa que ofrece servicios profesionales de natación,https://dspace.espol.edu.ec/handle/123456789/31027,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Programa para implementar un sistema efectivo de comunicación visual,https://dspace.espol.edu.ec/handle/123456789/31443,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diagnóstico y plan de implantación de un sistema de calidad bajo normas ISO 9000 para el área de manufactura de una empresa litográfica.,https://dspace.espol.edu.ec/handle/123456789/4535,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Diseño de una planta de productos plásticos a partir de material reciclado, fase 1: producción de escobas",https://dspace.espol.edu.ec/handle/123456789/34398,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño del proceso de micro molienda dentro de la empresa,https://dspace.espol.edu.ec/handle/123456789/51820,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Proyecto de inversión para la construcción de una planta dedicada a la elaboración de café tostado y molido en el cantón Zaruma,https://dspace.espol.edu.ec/handle/123456789/31639,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aplicación del método ABC de control de inventarios en una bodega de respuestas e insumos de una empresa de servicios,https://dspace.espol.edu.ec/handle/123456789/4483,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un plan de seguridad de emergencia y su factibilidad financiera para una empresa productora de balanceado para animales,https://dspace.espol.edu.ec/handle/123456789/30658,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción del tiempo de despacho de las bodegas para envíos a domicilio en una compañía mayorista,https://dspace.espol.edu.ec/handle/123456789/52668,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Diseño e implementación de un sistema de control operacional para el área logística de una empresa comercializadora de productos farmacéuticos, basado en cuadro de mando integral",https://dspace.espol.edu.ec/handle/123456789/20779,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Identificación y eliminación de restricciones en un proceso de ingreso y salida de contenedores de un puerto, empleando un modelo de simulación",https://dspace.espol.edu.ec/handle/123456789/34538,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de paras no programadas en una línea de alimentos para mascotas,https://dspace.espol.edu.ec/handle/123456789/51811,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un modelo de planificación de pedidos de suministros para el envasado de productos cárnicos.,https://dspace.espol.edu.ec/handle/123456789/57307,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño de galpones de producción en una planta procesadora de acero,https://dspace.espol.edu.ec/handle/123456789/46918,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aplicación de la metodología seis sigma para aumentar la disponibilidad en el área de sellado de una empresa de plásticos.,https://dspace.espol.edu.ec/handle/123456789/40223,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de costos de mantenimiento aplicado a transformadores de distribución monofásicos,https://dspace.espol.edu.ec/handle/123456789/43562,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejora de la logística del abastecimiento y análisis del rol de compras en una empresa de servicios,https://dspace.espol.edu.ec/handle/123456789/31420,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Elaboración de procedimientos operativos básicos del sistema de gestión de seguridad y salud ocupacional de un centro de distribución,https://dspace.espol.edu.ec/handle/123456789/30764,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Desarrollo de un plan operativo para la implantación de un programa de reciclaje de desechos sólidos (papeles, vidrios, plásticos y aluminio) en la zona céntrica regenerada de la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/35010,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Creación e implementación del departamento de talento humano en una empresa constructora,https://dspace.espol.edu.ec/handle/123456789/37060,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción de siniestros de la flota de transporte de una operadora logística,https://dspace.espol.edu.ec/handle/123456789/47067,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejorar la productividad de una línea reduciendo los tiempos de preparación,https://dspace.espol.edu.ec/handle/123456789/51805,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Propuesta para aumentar la productividad en un proceso de latas barnizadas para conservas,https://dspace.espol.edu.ec/handle/123456789/30453,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de la red local de distribución de producto terminado,https://dspace.espol.edu.ec/handle/123456789/52545,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aplicación de la norma Iso 14000 en el Ecuador: tipos de sistemas implantados. costos incurridos y objetivos alcanzados.,https://dspace.espol.edu.ec/handle/123456789/38787,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de almacenamiento de materiales en un galpón para una  planta procesadora de acero,https://dspace.espol.edu.ec/handle/123456789/62942,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un modelo de localización para distribuidoras farmacéuticas en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56068,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un plan de mantenimiento para la infraestructura e instalaciones técnicas de los túneles de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/35081,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de políticas de reabastecimiento conjunto para múltiples productos usando modelos VMI / CRP,https://dspace.espol.edu.ec/handle/123456789/36340,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Evaluación de riesgos por tareas del área de producción de una empresa metalmecánica,https://dspace.espol.edu.ec/handle/123456789/31393,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aumentar disponibilidad en línea de congelado de banano QFD.,https://dspace.espol.edu.ec/handle/123456789/56545,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Establecimiento de requerimientos de un sistema de información para una empresa productora de banano,https://dspace.espol.edu.ec/handle/123456789/14526,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de 5S como una metodología de mejora en una empresa de elaboración de pinturas,https://dspace.espol.edu.ec/handle/123456789/31483,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de un modelo de simulación de un proceso de elaboración de polvos de frutas y vegetales con el fin de identificar operaciones restrictivas,https://dspace.espol.edu.ec/handle/123456789/34472,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de la metodología DMAIC para reducir las cuentas por cobrar en la empresa de montajes eléctricos y construcciones civiles,https://dspace.espol.edu.ec/handle/123456789/34411,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación del sistema de gestión de calidad según norma ISO 9001:2000 en una industria plástica,https://dspace.espol.edu.ec/handle/123456789/32012,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Evaluación y planeamiento de mejoras en el proceso de maderado de aluminio utilizando técnicas de producción esbelta,https://dspace.espol.edu.ec/handle/123456789/14427,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de control de inventario de repuestos en una planta de balanceado para animales,https://dspace.espol.edu.ec/handle/123456789/51812,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Mejoramiento en la gestión de una bodega de repuestos y materiales de una empresa procesadora de frutas,https://dspace.espol.edu.ec/handle/123456789/45462,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de un modelo de simulación para el secuenciamiento y análisis de capacidad para una planta que fabrica margarinas,https://dspace.espol.edu.ec/handle/123456789/31573,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de control de producción en un ambiente de producción discreto con bajo volumen de producción y alta variación de productos,https://dspace.espol.edu.ec/handle/123456789/52164,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño de gestión de crédito y cobranza de importadora de repuestos basado en modelos predictivos.,https://dspace.espol.edu.ec/handle/123456789/32288,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de la mejora enfocada y del mantenimiento autónomo en un equipo piloto de producción de aceites comestibles,https://dspace.espol.edu.ec/handle/123456789/14580,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Reducción del costo de producción en la etapa de molienda de la línea de alimento balanceado para mascotas.,https://dspace.espol.edu.ec/handle/123456789/60891,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño del proceso de planificación agregada y programación maestra de la producción en una empresa manufacturera.,https://dspace.espol.edu.ec/handle/123456789/43563,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Análisis de la situación actual del área operativa y organizacional de una empresa consultora en marketing de la ciudad de Guayaquil, plan de implantación de un sistema de información gerencial.",https://dspace.espol.edu.ec/handle/123456789/38888,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de una guía práctica para la implementación del SASST en una empresa de plásticos y evaluación de riesgos en el área de fabricación de fundas,https://dspace.espol.edu.ec/handle/123456789/16494,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de gestión de procesos operativos para el desarrollo virtual de un producto industrial como herramienta para obtener mayor eficacia de los sistemas cad & cae,https://dspace.espol.edu.ec/handle/123456789/13338,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño e implementación de un sistema de control operacional en una empresa envasadora de GLP basado en balanced scoredcard,https://dspace.espol.edu.ec/handle/123456789/29870,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de calibración para etiquetado,https://dspace.espol.edu.ec/handle/123456789/41638,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de un sistema de gestión de seguridad y salud ocupacional para una empresa procesadora de plásticos,https://dspace.espol.edu.ec/handle/123456789/21026,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Aumento de la tasa de utilización efectiva de los quirófanos del área de cirugía del hospital León Becerra de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/34404,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de las políticas de abastecimiento de insumos técnicos para una empresa del sector de la construcción de obras civiles y alquiler de maquinaria pesada,https://dspace.espol.edu.ec/handle/123456789/60890,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Propuesta para aumentar la productividad en un proceso de latas barnizadas para conservas,https://dspace.espol.edu.ec/handle/123456789/30454,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis y mejora del sisetma de administarción de inventaríos de una empresa agroindustrial,https://dspace.espol.edu.ec/handle/123456789/4379,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de la metodología SMED para reducir los tiempos de cambio de formato en una línea envasadora de detergente,https://dspace.espol.edu.ec/handle/123456789/57322,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Análisis del sistema de almacenamiento y propuesta de mejoras en la distribución en la bodega de materia prima y producto terminado de una procesadora de grasa lubricante,https://dspace.espol.edu.ec/handle/123456789/31168,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño del plan de emergencia contra incendio y contingencia para sismo para tiendas nacionales CC,https://dspace.espol.edu.ec/handle/123456789/36341,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Evaluación de la aplicación de la teoría de restricciones (TOC) en un proceso de elaboración de productos plásticos bajo pedido,https://dspace.espol.edu.ec/handle/123456789/11540,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño del prototipo del Sistema de Gestión de Bodega (WMS) para las bodegas de tiendas,https://dspace.espol.edu.ec/handle/123456789/51809,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de control de producción para ambiente de alta variedad y bajo volumen de producción,https://dspace.espol.edu.ec/handle/123456789/56062,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Revisión de las leyes de la física de fábrica referentes a procesos productivos por lote a través de la aplicación de simulación y técnicas de optimización,https://dspace.espol.edu.ec/handle/123456789/32003,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo e implementación de un sistema de gestión de calidad para un centro de servicio automotriz,https://dspace.espol.edu.ec/handle/123456789/31009,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diagnóstico Situacional y Propuestas de Mejora para el Área de Almacén y Compras de una Empresa de Servicios,https://dspace.espol.edu.ec/handle/123456789/7786,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Rediseño del proceso de recolección y procesamiento de desechos,https://dspace.espol.edu.ec/handle/123456789/36336,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de control y gestión de inventarios en una bodega de producto terminado,https://dspace.espol.edu.ec/handle/123456789/52163,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Optimización de red de distribución de una empresa farmaceutica,https://dspace.espol.edu.ec/handle/123456789/57910,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
"Diseño y evaluación técnico económica de una estación de servicio restaurante, cajero y farmacia vía Daule",https://dspace.espol.edu.ec/handle/123456789/34401,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Implementación de un plan de emergencia para una unidad educativa,https://dspace.espol.edu.ec/handle/123456789/30710,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de gestión y control operacional para una empresa que se dedica a la elaboración de fundas plásticas ubicada en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/12209,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Estudio de factibilidad para la instalación de una planta productora de sandalias en el Ecuador.,https://dspace.espol.edu.ec/handle/123456789/39178,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de un sistema de control y gestión de pallets,https://dspace.espol.edu.ec/handle/123456789/41619,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Diseño de una política de inventario para antibióticos de cuarta generación,https://dspace.espol.edu.ec/handle/123456789/34396,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
Desarrollo de las especificaciones funcionales del proceso de prestación de servicios de un laboratorio de ensayos,https://dspace.espol.edu.ec/handle/123456789/31410,Ingeniería Industrial,Facultad de Ingeniería en Mecánica y Ciencias de la Producción
