NOMBREPROYEC,URL,CARRERA,FACULTAD
Diseño infográfico sobre la lactancia materna dirigido a mujeres de la Isla Cerrito de los Morreños,https://dspace.espol.edu.ec/handle/123456789/62838,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Servicio de eventos infantiles,https://dspace.espol.edu.ec/handle/123456789/21651,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño editorial interactivo de la Red Académica Nacional de Diseño (REDIS),https://dspace.espol.edu.ec/handle/123456789/53713,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de interfaz sobre orientación académica para estudiantes de  Diseño Gráfico de FADCOM,https://dspace.espol.edu.ec/handle/123456789/62836,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Animación de personajes y rig. Manual de diseño.,https://dspace.espol.edu.ec/handle/123456789/57884,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad corporativa de Toreros Fútbol Club de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53687,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sitio web de consultoría técnica compañía limitada: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/58711,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de espacio: Exposición permanente para el Centro de Estudios Arqueológicos y Antropológicos (CEAA),https://dspace.espol.edu.ec/handle/123456789/53786,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Identidad corporativa diseño de página web de ""tvo family"": Manual corporativo",https://dspace.espol.edu.ec/handle/123456789/59408,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
La nueva imagen del hogar San José: Manual de marca,https://dspace.espol.edu.ec/handle/123456789/59392,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio sobre la creación de una marca  para la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/21455,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto de creación de una campaña publicitaria sobre el uso de tintas ecológicas en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/21525,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Web site  de la revista la verdad: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59397,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de Fanzine Recopilatorio del Arte, Cultura y Perspectiva de la Comunidad LGBTQ+  de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/62835,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
El desarrollo de un proyecto innovador. Identidad corporativa de Vinculación con la Sociedad.,https://dspace.espol.edu.ec/handle/123456789/53858,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de interfaz gráfica para guiar a los estudiantes de bachillerato en sus estudios  de educación superior,https://dspace.espol.edu.ec/handle/123456789/62756,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Comercialización y Aprendizaje del ORIGAMI.,https://dspace.espol.edu.ec/handle/123456789/56942,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Libro Pop-Up interactivo del Cuerpo Humano,https://dspace.espol.edu.ec/handle/123456789/53752,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Manual de Identidad Visual del Emprendimiento DYTA,https://dspace.espol.edu.ec/handle/123456789/62763,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Guía didáctica dirigida a padres de familia con hijos debutantes de Diabetes Mellitus tipo I en edad escolar,https://dspace.espol.edu.ec/handle/123456789/58420,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Tipografía “SABERES” basada en la cultura Montuvia Ecuatoriana,https://dspace.espol.edu.ec/handle/123456789/53792,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de infoguía sobre gatos en estado de abandono: una mirada informativa y conmovedora,https://dspace.espol.edu.ec/handle/123456789/58416,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de E-books Ilustrados Orientados a Fomentar el Aprendizaje de la Música Ecuatoriana para los Niños del Primer Año de Educación Básica de la Unidad Educativa Américo Vespucio.,https://dspace.espol.edu.ec/handle/123456789/53019,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaboración de un plan de negocios para la creación de una PYME de alquiler de estudio fotográfico,https://dspace.espol.edu.ec/handle/123456789/54343,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaboración de material didáctico para niños de 9 a 11 años que permita conocer las propiedades de medicinas alternativas naturales,https://dspace.espol.edu.ec/handle/123456789/53689,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Juego de Mesa basado en Mitos y Leyendas Ecuatorianas,https://dspace.espol.edu.ec/handle/123456789/53765,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Administración de color en la impresión digital,https://dspace.espol.edu.ec/handle/123456789/21632,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño Haptográfico para la estancia de pacientes hospitalizados,https://dspace.espol.edu.ec/handle/123456789/53723,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de identidad corporativa para productos orgánicos de limpieza St. Santino,https://dspace.espol.edu.ec/handle/123456789/53711,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de la Marca Rasgos, basada en la cultura ancestral Chorrera.",https://dspace.espol.edu.ec/handle/123456789/53747,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de Diseño de Señalética Identitaria Para el Jardín Botánico de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54352,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de packaging autóctono ecuatoriano para productos comestibles típicos del Ecuador,https://dspace.espol.edu.ec/handle/123456789/21458,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad Corporativa Lilia Chanduy,https://dspace.espol.edu.ec/handle/123456789/53818,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de una herramienta didáctica que eduque a las madres sobre la correcta nutrición en periodo de gestación.,https://dspace.espol.edu.ec/handle/123456789/53712,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
“GLOU” Diseño de juego de mesa para niños con autismo,https://dspace.espol.edu.ec/handle/123456789/53755,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Guía turística ""Ven a Durán"".",https://dspace.espol.edu.ec/handle/123456789/53855,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Guía infantil para el avistamiento de aves en el lago de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/65762,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Multimedia y web site  ""Virtual Cultures"": manual de memoria de diseño",https://dspace.espol.edu.ec/handle/123456789/59805,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Manual de identidad visual corporativa y diseño web para el Centro de Servicios Creativos Multiformato de FADCOM-ESPOL,https://dspace.espol.edu.ec/handle/123456789/60656,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Prototipo y diseño de una aplicación móvil de contenido informativo sobre lactancia materna para mujeres lactantes y embarazadas,https://dspace.espol.edu.ec/handle/123456789/56192,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Renovación de identidad para Volátil Encuadernación Artesanal.,https://dspace.espol.edu.ec/handle/123456789/53790,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"CD-ROM ""Las artes en Guayaquil"": manual de diseño",https://dspace.espol.edu.ec/handle/123456789/59417,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de libro ilustrado de mitos de la cultura shuar como elemento de conservación del patrimonio cultural ecuatoriano dirigido a niños de cuatro a seis años,https://dspace.espol.edu.ec/handle/123456789/56181,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Promoción de artistas pictóricos guayaquileños a través de una galería virtual de arte.,https://dspace.espol.edu.ec/handle/123456789/56273,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño Editorial: Catálogo Red de Ciudades Creativas.,https://dspace.espol.edu.ec/handle/123456789/53811,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Plataforma Virtual para Comercialización de productos artesanales y Artes populares de la UNESCO,https://dspace.espol.edu.ec/handle/123456789/53770,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio de factibilidad para la creación de un negocio dedicado al desarrollo de packaging personalizado,https://dspace.espol.edu.ec/handle/123456789/54340,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta visual tridimensional inspirada en el cambio climático y patrimonio natural de Guayaquil para el proyecto PrismArt,https://dspace.espol.edu.ec/handle/123456789/53642,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta interactiva de leyendas ecuatorianas como incentivo a la lectura para niños de 7 a 11 años en la Escuela Domingo Savio de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56172,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Branding emocional de Vínculos con la Sociedad (VINSO) y su aplicación en medios digitales, para reconstruir su relación con la comunidad de Espol.",https://dspace.espol.edu.ec/handle/123456789/53748,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Marca institucional y señalética SEBIOCA.,https://dspace.espol.edu.ec/handle/123456789/53864,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña social contra el acoso callejero enfocada en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/53795,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de recurso educativo y expositivo con base en entornos digitales inmersivos para el Museo Municipal de Guayaquil en tiempos de postcovid,https://dspace.espol.edu.ec/handle/123456789/56267,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad corporativa y digital de la Red Ecuatoriana de Investigación sobre hongos formadores de Micorrizas (Micor3des),https://dspace.espol.edu.ec/handle/123456789/53937,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Reconstrucción del malecón de 1800 como escenario para videojuego y recorrido virtual,https://dspace.espol.edu.ec/handle/123456789/54301,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad corporativa del hospital psiquiátrico Lorenzo Ponce: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59381,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña gráfica de sensibilización para la prevención de conductas suicidas en la Escuela Superior Politécnica del Litoral,https://dspace.espol.edu.ec/handle/123456789/56298,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de identidad corporativa para la empresa ESPOLTEL,https://dspace.espol.edu.ec/handle/123456789/58425,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto de evaluación sobre la creación de un centro especializado en aerografía en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/10341,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de imagen corporativa Shoes Alvarito,https://dspace.espol.edu.ec/handle/123456789/21496,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de empaques sostenibles para la comercialización de productos de la pastelería Vegan Cakes.,https://dspace.espol.edu.ec/handle/123456789/60660,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Reestructuración comercial, operativa, administrativa y financiera de SEDEI C. Ltda. Manual de diseño.",https://dspace.espol.edu.ec/handle/123456789/57869,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de alfabeto inspirado en rasgos representativos de la cultura manteño Huancavilca.,https://dspace.espol.edu.ec/handle/123456789/53705,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño y construcción de la comunicación de marca para el  restaurante Puerto Maní.,https://dspace.espol.edu.ec/handle/123456789/56265,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rigging,https://dspace.espol.edu.ec/handle/123456789/10484,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de la identidad corporativa y diseño de la página web de la fundación María Guare: Manual de marca,https://dspace.espol.edu.ec/handle/123456789/59509,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Guía ilustrada para el desarrollo personal de adultos emergentes de 18 a 25 años de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/60665,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un texto educativo infantil para el Centro Municipal de Apoyo “Cuatro de Enero” dirigido a niños con capacidades diferentes,https://dspace.espol.edu.ec/handle/123456789/53679,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaboración de un Plan de Posicionamiento para la Unidad de Vinculación con la Sociedad enfocado al personal docente y universitario de ESPOL.,https://dspace.espol.edu.ec/handle/123456789/53749,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Tipografía Ilustrada de Leyendas Ecuatorianas,https://dspace.espol.edu.ec/handle/123456789/54794,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Libro Pop-Up de las ciudades turísticas del Ecuador,https://dspace.espol.edu.ec/handle/123456789/53754,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Manual ilustrado sobre los juegos tradicionales ecuatorianos para niños de 6 a 11 años,https://dspace.espol.edu.ec/handle/123456789/65748,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material didáctico digital basado en leyendas del Ecuador para  niños de segundo y tercer grado de educación elemental básica en la  escuela Teodoro Wolf de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/56198,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Reestructuración de marca para el Centro de Desarrollo Social Aplicado (CEDESA) perteneciente a la ESPOL.,https://dspace.espol.edu.ec/handle/123456789/53868,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Portal web del programa de tecnología en mecánica PROTMEC,https://dspace.espol.edu.ec/handle/123456789/58192,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo del proyecto multimedia interactivo polito dice: Manual de especificaciones de diseño y desarrollo del proyecto,https://dspace.espol.edu.ec/handle/123456789/59750,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Levantamiento de planos arquitectónicos de 2D a 3D como herramienta adicional de presentación de proyectos arquitectónicos.,https://dspace.espol.edu.ec/handle/123456789/21643,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de elementos visuales para un videojuego de tipo aventura gráfica,https://dspace.espol.edu.ec/handle/123456789/62773,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Dirección de arte de un cortometraje en stop-motion,https://dspace.espol.edu.ec/handle/123456789/62749,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material gráfico-digital sobre cultura y educación agrícola  para cultivos de banano,https://dspace.espol.edu.ec/handle/123456789/56179,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
PATRIMONIO SILENCIOSO. Valoración de la iconografía de la ornamentación en hierro de la Arquitectura Patrimonial de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53680,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Análisis de los anuncios publicitarios de las décadas de los años 20 y 30 en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/53042,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño editorial experimental para jóvenes daltónicos de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/53630,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Libro Ilustrado sobre la tradición Cordón del Difunto de la comuna-Pechiche - Santa Elena - Ecuador,https://dspace.espol.edu.ec/handle/123456789/65746,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de sistema señalético para el Jardín Botánico de Guayaquil dirigido al público general,https://dspace.espol.edu.ec/handle/123456789/56290,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Renovación de la imagen corporativa para la Fundación Rescate Animal de la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/53772,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Packaging para un kit de agricultura para hogares,https://dspace.espol.edu.ec/handle/123456789/60662,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Investigación tipográfica de Guayaquil: Memoria de diseño,https://dspace.espol.edu.ec/handle/123456789/59361,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña de conservación y preservación de las playas de la Comuna Monteverde. Santa Elena.,https://dspace.espol.edu.ec/handle/123456789/53762,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto de señalización turística basado en diseños precolombinos para la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/21604,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Manual de tratamiento de archivos digitales para imprimir prensa offset,https://dspace.espol.edu.ec/handle/123456789/21462,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Ilustración de minicuentos para la preservar historias de personas de tercera edad en Guayaquil para niños de 6 a 10 años,https://dspace.espol.edu.ec/handle/123456789/58424,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de Interfaz Gráfica para Aplicación Móvil centrada en el usuario, que muestre los sitios de interés en la ciudad de Chone, Manabí, para su utilización como medio de difusión y guía turístico virtual",https://dspace.espol.edu.ec/handle/123456789/56173,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña de posicionamiento para Vínculos con la Sociedad ESPOL,https://dspace.espol.edu.ec/handle/123456789/53805,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de manual de identidad para el  emprendimiento  ECOFOODFIT de la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56296,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"""Detrás de Escena"": Creación de fotolibro de mujeres líderes en ESPOL",https://dspace.espol.edu.ec/handle/123456789/57715,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Reestructuración y creación de la imagen global del complejo cultural Real Alto: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59410,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
WEB SITE de Gusber S.A.: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59407,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de una intervención integral para la promoción de la seguridad alimentaria a través de talleres de alimentación saludable y huertos comunitarios en cerrito de los Morreños,https://dspace.espol.edu.ec/handle/123456789/65765,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de Rigs para animación de caracteres,https://dspace.espol.edu.ec/handle/123456789/10480,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de comunicación y ambientación espacial para bar escolar basado en la disciplina Food Design.,https://dspace.espol.edu.ec/handle/123456789/53646,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño gráfico para la inclusión sociocultural de los jóvenes Chachis y la difusión de su cultura,https://dspace.espol.edu.ec/handle/123456789/56288,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Presentación tridimensional de diseño y ambientación de espacios del Centro de Interpretación Ambiental del Bosque Protector Prosperina,https://dspace.espol.edu.ec/handle/123456789/54134,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de identidad corporativa de la red ecuatoriana de cambio climático,https://dspace.espol.edu.ec/handle/123456789/53678,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Revista compilatoria de ilustración,https://dspace.espol.edu.ec/handle/123456789/54604,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño sostenible: desarrollo de la identidad gráfica y estrategia creativa en redes sociales para la captación de fondos para la Fundación “Bosque por la Vida” en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53044,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño editorial ilustrado basado en los personajes principales de la fiesta popular la Mama Negra de la ciudad de Latacunga para la difusión de valores culturales en niños de ocho a diez años,https://dspace.espol.edu.ec/handle/123456789/56188,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material gráfico acerca del impacto del distanciamiento social en la salud mental de los adultos emergentes.,https://dspace.espol.edu.ec/handle/123456789/56268,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cine y arte en conferencia: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59367,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de Identidad Corporativa para el Clúster Marítimo, Portuario y Logístico de Guayaquil.",https://dspace.espol.edu.ec/handle/123456789/53644,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Juego de Mesa “Piratas en el Puerto”.,https://dspace.espol.edu.ec/handle/123456789/54118,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Tipografía experimental a partir del estudio de las Venus de Valdivia Fase III de la reserva de arqueología del Museo Antropológico y de Arte Contemporáneo - MAAC,https://dspace.espol.edu.ec/handle/123456789/58427,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño Editorial: Descubriendo mi diabetes,https://dspace.espol.edu.ec/handle/123456789/53719,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño e implementación de aplicación interactiva para niños con síndrome de Asperger,https://dspace.espol.edu.ec/handle/123456789/53743,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Interiores en Espacios Establecidos para el CONAH,https://dspace.espol.edu.ec/handle/123456789/53798,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña gráfica para prevenir la desnutrición infantil en la isla Cerrito de los Morreños,https://dspace.espol.edu.ec/handle/123456789/62837,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de producto editorial interactivo con técnica fotográfica time-lapse aplicado a Ecuador Turístico,https://dspace.espol.edu.ec/handle/123456789/53730,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema gráfico de comunicación integral para el ciclismo y senderismo en el  Bosque y Vegetación Protector Prosperina ? ESPOL,https://dspace.espol.edu.ec/handle/123456789/62768,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Desarrollo e implementación de un portal WEB interactivo ""Ponte a la moda""",https://dspace.espol.edu.ec/handle/123456789/56943,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Dirección de arte para un programa infantil phullay,https://dspace.espol.edu.ec/handle/123456789/53063,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de mural de temática deportiva para la comunidad politécnica,https://dspace.espol.edu.ec/handle/123456789/57718,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Web site  del grupo arquitectónico R.E.D.: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59514,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio de factibilidad para la creación de una empresa que realizará la producción visual y publicitaria de competencias de resistencia física,https://dspace.espol.edu.ec/handle/123456789/55049,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material didáctico sobre la contaminación del Estero Salado de Guayaquil para la concientización de jóvenes colegiales,https://dspace.espol.edu.ec/handle/123456789/58417,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Ambientación y diseño de espacios de la Reserva Ecológica Arenillas.,https://dspace.espol.edu.ec/handle/123456789/53870,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Material didáctico especializado de apoyo para el proceso de aprendizaje de la estructura gramatical en los niños con deficiencia auditiva de 7 a 8 años,https://dspace.espol.edu.ec/handle/123456789/53694,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de un libro ilustrado con el tema  nutrición infantil para niños de 7 a 9 años de la Escuela de Educación  Básica Destacamento de Paquisha,https://dspace.espol.edu.ec/handle/123456789/53685,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estructura de rigs,https://dspace.espol.edu.ec/handle/123456789/56940,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de posicionamiento del barrio Las Peñas como barrio creativo de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56495,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Plan de Negocios Para la Creación de una Agencia Dedicada al Advertainment en el Ecuador.,https://dspace.espol.edu.ec/handle/123456789/54779,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña para reducir el índice de embarazos en adolescentes del colegio de bachillerato 9 de Octubre de la ciudad de Machala,https://dspace.espol.edu.ec/handle/123456789/53784,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto de implementación de una campaña de comunicación y publicitaria para la empresa de publicidad Triaris Design Studio  en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54588,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de infoguia ilustrada sobre la menstruación para  niñas en la etapa de la pubertad,https://dspace.espol.edu.ec/handle/123456789/58418,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estructura de Rigg. Manual de diseño.,https://dspace.espol.edu.ec/handle/123456789/57862,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Guía Ilustrada basada en la Flora y Fauna de la comuna “Las Tunas” Cantón Puerto López Provincia de Manabí.,https://dspace.espol.edu.ec/handle/123456789/53725,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Conservación ilustrada: microcuentos para la concientización sobre el tráfico ilegal de fauna en espacios públicos de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/65755,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Adaptación de recursos didácticos para niños de 4 a 7 años con discapacidad visual  asociada al albinismo,https://dspace.espol.edu.ec/handle/123456789/62760,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
